,0
2078,동중리
2079,고왕리
2080,고잔상리
2081,고잔하리
2082,기곡리
2083,작동리
2084,임강리
2085,오탄리
2086,귀존리
2087,고장리
2088,장학리
2089,가천리
2090,신서면
2091,대광리
2092,도신리
2093,내산리
2094,승양리
2095,도밀리
2096,중면
2097,삼곶리
2098,횡산리
2099,중사리
2100,적거리
2101,마거리
2102,합수리
2103,적음리
2104,진곡리
2105,어적산리
2106,적동산리
2107,도연리
2108,장남면
2109,자작리
2110,판부리
2111,반정리
2112,고랑포리
2113,가평읍
2114,대곡리
2115,달전리
2116,하색리
2117,상색리
2118,두밀리
2119,경반리
2120,승안리
2121,산유리
2122,복장리
2123,금대리
2124,설악면
2125,선촌리
2126,회곡리
2127,사룡리
2128,미사리
2129,위곡리
2130,창의리
2131,엄소리
2132,설곡리
2133,묵안리
2134,가일리
2135,방일리
2136,천안리
2137,청평면
2138,청평리
2139,상천리
2140,하천리
2141,대성리
2142,호명리
2143,고성리
2144,삼회리
2145,상면
2146,연하리
2147,항사리
2148,행현리
2149,임초리
2150,덕현리
2151,태봉리
2152,상동리
2153,율길리
2154,봉수리
2155,원흥리
2156,조종면
2157,현리
2158,신상리
2159,상판리
2160,마일리
2161,대보리
2162,운악리
2163,북면
2164,목동리
2165,소법리
2166,화악리
2167,적목리
2168,백둔리
2169,제령리
2170,양평읍
2171,양근리
2172,오빈리
2173,신애리
2174,공흥리
2175,백안리
2176,원덕리
2177,회현리
2178,창대리
2179,강상면
2180,병산리
2181,송학리
2182,교평리
2183,신화리
2184,세월리
2185,대석리
2186,강하면
2187,운심리
2188,왕창리
2189,항금리
2190,성덕리
2191,전수리
2192,양서면
2193,양수리
2194,부용리
2195,목왕리
2196,대심리
2197,국수리
2198,복포리
2199,청계리
2200,증동리
2201,옥천면
2202,옥천리
2203,용천리
2204,신복리
2205,아신리
2206,서종면
2207,수능리
2208,서후리
2209,정배리
2210,명달리
2211,노문리
2212,단월면
2213,보룡리
2214,삼가리
2215,봉상리
2216,향소리
2217,덕수리
2218,부안리
2219,명성리
2220,산음리
2221,청운면
2222,여물리
2223,비룡리
2224,갈운리
2225,도원리
2226,신론리
2227,양동면
2228,석곡리
2229,매월리
2230,고송리
2231,금왕리
2232,계정리
2233,삼산리
2234,단석리
2235,지평면
2236,지평리
2237,망미리
2238,무왕리
2239,일신리
2240,대평리
2241,곡수리
2242,수곡리
2243,옥현리
2244,용문면
2245,마룡리
2246,화전리
2247,다문리
2248,연수리
2249,광탄리
2250,망능리
2251,중원리
2252,조현리
2253,덕촌리
2254,신점리
2255,개군면
2256,하자포리
2257,앙덕리
2258,공세리
2259,불곡리
2260,부리
2261,자연리
2262,향리
2263,주읍리
2264,계전리
2265,상자포리
2266,봉의동
2267,요선동
2268,중앙로
2269,조양동
2270,죽림동
2271,운교동
2272,약사동
2273,소양로
2274,근화동
2275,우두동
2276,사농동
2277,후평동
2278,온의동
2279,퇴계동
2280,석사동
2281,삼천동
2282,칠전동
2283,송암동
2284,중도동
2285,신북읍
2286,율문리
2287,천전리
2288,산천리
2289,동면
2290,만천리
2291,감정리
2292,월곡리
2293,품안리
2294,품걸리
2295,신이리
2296,평촌리
2297,상걸리
2298,동산면
2299,조양리
2300,봉명리
2301,원창리
2302,군자리
2303,신동면
2304,의암리
2305,팔미리
2306,혈동리
2307,증리
2308,정족리
2309,관천리
2310,박암리
2311,후동리
2312,한덕리
2313,서면
2314,현암리
2315,신매리
2316,서상리
2317,오월리
2318,월송리
2319,방동리
2320,덕두원리
2321,당림리
2322,안보리
2323,사북면
2324,신포리
2325,지촌리
2326,지암리
2327,고탄리
2328,송암리
2329,인람리
2330,북산면
2331,내평리
2332,부귀리
2333,오항리
2334,물로리
2335,조교리
2336,추전리
2337,동내면
2338,거두리
2339,사암리
2340,남산면
2341,광판리
2342,행촌리
2343,수동리
2344,창촌리
2345,방곡리
2346,강촌리
2347,서천리
2348,백양리
2349,방하리
2350,산수리
2351,평원동
2352,인동
2353,개운동
2354,단구동
2355,학성동
2356,단계동
2357,우산동
2358,태장동
2359,행구동
2360,무실동
2361,관설동
2362,반곡동
2363,문막읍
2364,소초면
2365,호저면
2366,지정면
2367,부론면
2368,귀래면
2369,흥업면
2370,판부면
2371,신림면
2372,홍제동
2373,남문동
2374,명주동
2375,성내동
2376,임당동
2377,금학동
2378,용강동
2379,포남동
2380,초당동
2381,강문동
2382,견소동
2383,회산동
2384,박월동
2385,담산동
2386,노암동
2387,유산동
2388,월호평동
2389,신석동
2390,입암동
2391,청량동
2392,두산동
2393,학동
2394,병산동
2395,남항진동
2396,지변동
2397,죽헌동
2398,대전동
2399,운정동
2400,난곡동
2401,저동
2402,운산동
2403,주문진읍
2404,성산면
2405,왕산면
2406,구정면
2407,강동면
2408,상시동리
2409,안인리
2410,안인진리
2411,임곡리
2412,하시동리
2413,정동진리
2414,산성우리
2415,언별리
2416,옥계면
2417,현내리
2418,주수리
2419,도직리
2420,북동리
2421,낙풍리
2422,금진리
2423,산계리
2424,사천면
2425,미노리
2426,판교리
2427,사천진리
2428,덕실리
2429,산대월리
2430,사기막리
2431,연곡면
2432,방내리
2433,영진리
2434,동덕리
2435,유등리
2436,퇴곡리
2437,천곡동
2438,평릉동
2439,용정동
2440,지흥동
2441,효가동
2442,동회동
2443,나안동
2444,쇄운동
2445,발한동
2446,북평동
2447,추암동
2448,구호동
2449,단봉동
2450,지가동
2451,이도동
2452,귀운동
2453,대구동
2454,호현동
2455,묵호진동
2456,삼화동
2457,이기동
2458,이로동
2459,어달동
2460,대진동
2461,망상동
2462,초구동
2463,괴란동
2464,만우동
2465,비천동
2466,달방동
2467,황지동
2468,장성동
2469,금천동
2470,철암동
2471,문곡동
2472,동점동
2473,소도동
2474,혈동
2475,적각동
2476,창죽동
2477,통동
2478,백산동
2479,상사미동
2480,하사미동
2481,조탄동
2482,영랑동
2483,동명동
2484,금호동
2485,노학동
2486,도문동
2487,설악동
2488,장사동
2489,성북동
2490,읍상동
2491,읍중동
2492,당저동
2493,갈천동
2494,증산동
2495,우지동
2496,마달동
2497,자원동
2498,평전동
2499,등봉동
2500,도경동
2501,오사동
2502,건지동
2503,남양동
2504,사직동
2505,오분동
2506,적노동
2507,조비동
2508,정상동
2509,정하동
2510,근산동
2511,도계읍
2512,원덕읍
2513,근덕면
2514,하장면
2515,노곡면
2516,미로면
2517,가곡면
2518,신기면
2519,홍천읍
2520,화촌면
2521,두촌면
2522,서석면
2523,속초리
2524,덕치리
2525,성수리
2526,삼현리
2527,방량리
2528,월운리
2529,개운리
2530,노천리
2531,좌운리
2532,양덕원리
2533,유목정리
2534,시동리
2535,유치리
2536,월천리
2537,명동리
2538,제곡리
2539,남노일리
2540,반곡리
2541,어유포리
2542,팔봉리
2543,중방대리
2544,길곡리
2545,모곡리
2546,개야리
2547,북방면
2548,상화계리
2549,화동리
2550,중화계리
2551,북방리
2552,부사원리
2553,본궁리
2554,역전평리
2555,원소리
2556,구만리
2557,노일리
2558,장항리
2559,굴지리
2560,도사곡리
2561,소매곡리
2562,하화계리
2563,전치곡리
2564,내면
2565,광원리
2566,명개리
2567,율전리
2568,자운리
2569,횡성읍
2570,읍상리
2571,읍하리
2572,북천리
2573,내지리
2574,마옥리
2575,송전리
2576,궁천리
2577,옥동리
2578,영영포리
2579,개전리
2580,조곡리
2581,생운리
2582,교항리
2583,묵계리
2584,곡교리
2585,모평리
2586,갈풍리
2587,가담리
2588,정암리
2589,우천면
2590,용둔리
2591,산전리
2592,상하가리
2593,정금리
2594,하궁리
2595,하대리
2596,오원리
2597,백달리
2598,우항리
2599,양적리
2600,법주리
2601,안흥면
2602,안흥리
2603,송한리
2604,지구리
2605,성산리
2606,둔내면
2607,현천리
2608,둔방내리
2609,영랑리
2610,조항리
2611,우용리
2612,두원리
2613,자포곡리
2614,석문리
2615,삽교리
2616,궁종리
2617,태기리
2618,갑천면
2619,중금리
2620,부동리
2621,구방리
2622,포동리
2623,매일리
2624,율동리
2625,전촌리
2626,대관대리
2627,병지방리
2628,청일면
2629,속실리
2630,춘당리
2631,유평리
2632,갑천리
2633,고시리
2634,공근면
2635,부창리
2636,어둔리
2637,공근리
2638,삼배리
2639,청곡리
2640,상창봉리
2641,창봉리
2642,초원리
2643,학담리
2644,수백리
2645,서원면
2646,압곡리
2647,강림면
2648,강림리
2649,월현리
2650,영월읍
2651,영흥리
2652,하송리
2653,방절리
2654,삼옥리
2655,거운리
2656,정양리
2657,팔괴리
2658,흥월리
2659,상동읍
2660,내덕리
2661,천평리
2662,덕구리
2663,중동면
2664,녹전리
2665,이목리
2666,화원리
2667,연상리
2668,석항리
2669,김삿갓면
2670,진별리
2671,각동리
2672,대야리
2673,예밀리
2674,주문리
2675,와석리
2676,마차리
2677,연덕리
2678,공기리
2679,덕상리
2680,연당리
2681,창원리
2682,토교리
2683,광천리
2684,조전리
2685,북쌍리
2686,한반도면
2687,후탄리
2688,쌍용리
2689,주천면
2690,판운리
2691,도천리
2692,신일리
2693,금마리
2694,용석리
2695,무릉도원면
2696,무릉리
2697,운학리
2698,두산리
2699,평창읍
2700,천변리
2701,종부리
2702,노론리
2703,조동리
2704,고길리
2705,지동리
2706,약수리
2707,조둔리
2708,천동리
2709,도돈리
2710,대상리
2711,대하리
2712,입탄리
2713,향동리
2714,여만리
2715,주진리
2716,용항리
2717,임하리
2718,계장리
2719,다수리
2720,뇌운리
2721,미탄면
2722,율치리
2723,회동리
2724,평안리
2725,백운리
2726,한탄리
2727,기화리
2728,방림면
2729,운교리
2730,계촌리
2731,대화면
2732,대화리
2733,개수리
2734,상안미리
2735,하안미리
2736,봉평면
2737,창동리
2738,진조리
2739,면온리
2740,무이리
2741,흥정리
2742,원길리
2743,덕거리
2744,용평면
2745,용전리
2746,이목정리
2747,속사리
2748,백옥포리
2749,재산리
2750,진부면
2751,하진부리
2752,상진부리
2753,척천리
2754,탑동리
2755,간평리
2756,상월오개리
2757,거문리
2758,마평리
2759,수항리
2760,화의리
2761,막동리
2762,대관령면
2763,유천리
2764,병내리
2765,차항리
2766,횡계리
2767,정선읍
2768,봉양리
2769,북실리
2770,덕송리
2771,애산리
2772,여탄리
2773,용탄리
2774,광하리
2775,귤암리
2776,가수리
2777,고한읍
2778,고한리
2779,사북읍
2780,직전리
2781,사북리
2782,신동읍
2783,예미리
2784,천포리
2785,방제리
2786,가사리
2787,운치리
2788,낙동리
2789,광덕리
2790,북평면
2791,장열리
2792,북평리
2793,남평리
2794,나전리
2795,숙암리
2796,임계면
2797,가목리
2798,직원리
2799,임계리
2800,낙천리
2801,덕암리
2802,반천리
2803,문래리
2804,화암면
2805,화암리
2806,몰운리
2807,호촌리
2808,백전리
2809,여량면
2810,여량리
2811,구절리
2812,남곡리
2813,봉정리
2814,철원읍
2815,화지리
2816,관전리
2817,월하리
2818,사요리
2819,외촌리
2820,율이리
2821,대마리
2822,중세리
2823,산명리
2824,가단리
2825,독검리
2826,김화읍
2827,학사리
2828,생창리
2829,암정리
2830,운장리
2831,용양리
2832,감봉리
2833,청양리
2834,도창리
2835,갈말읍
2836,신철원리
2837,지포리
2838,강포리
2839,군탄리
2840,문혜리
2841,내대리
2842,지경리
2843,토성리
2844,상사리
2845,정연리
2846,동송읍
2847,오덕리
2848,오지리
2849,상노리
2850,대위리
2851,관우리
2852,이길리
2853,하갈리
2854,중강리
2855,강산리
2856,자등리
2857,와수리
2858,근남면
2859,육단리
2860,잠곡리
2861,풍암리
2862,마현리
2863,근북면
2864,유곡리
2865,백덕리
2866,율목리
2867,근동면
2868,광삼리
2869,방통리
2870,원동면
2871,등대리
2872,송실리
2873,용연리
2874,세현리
2875,원남면
2876,경상리
2877,죽대리
2878,남둔리
2879,월봉리
2880,풍동리
2881,주파리
2882,구룡리
2883,임남면
2884,과호리
2885,좌패리
2886,화천읍
2887,아리
2888,신읍리
2889,풍산리
2890,대이리
2891,간동면
2892,용호리
2893,간척리
2894,방천리
2895,도송리
2896,하남면
2897,논미리
2898,계성리
2899,위라리
2900,거례리
2901,서오지리
2902,상서면
2903,신풍리
2904,구운리
2905,장촌리
2906,파포리
2907,부촌리
2908,봉오리
2909,다목리
2910,사내면
2911,명월리
2912,삼일리
2913,양구읍
2914,송청리
2915,수인리
2916,웅진리
2917,공리
2918,학조리
2919,이리
2920,안대리
2921,정림리
2922,동수리
2923,고대리
2924,죽곡리
2925,한전리
2926,공수리
2927,월명리
2928,상무룡리
2929,적리
2930,가오작리
2931,야촌리
2932,용하리
2933,청리
2934,황강리
2935,도촌리
2936,심포리
2937,두무리
2938,명곶리
2939,후곡리
2940,덕곡리
2941,임당리
2942,팔랑리
2943,비아리
2944,사태리
2945,방산면
2946,오미리
2947,금악리
2948,칠전리
2949,고방산리
2950,천미리
2951,건솔리
2952,해안면
2953,오유리
2954,만대리
2955,인제읍
2956,남북리
2957,합강리
2958,덕적리
2959,원대리
2960,귀둔리
2961,가아리
2962,가리산리
2963,하추리
2964,고사리
2965,어론리
2966,갑둔리
2967,관대리
2968,상수내리
2969,하수내리
2970,소치리
2971,원통리
2972,월학리
2973,한계리
2974,용대리
2975,기린면
2976,서리
2977,진동리
2978,서화면
2979,천도리
2980,서흥리
2981,서화리
2982,가전리
2983,심적리
2984,서희리
2985,장승리
2986,상남면
2987,상남리
2988,하남리
2989,김부리
2990,간성읍
2991,동호리
2992,봉호리
2993,간촌리
2994,교동리
2995,해상리
2996,광산리
2997,장신리
2998,진부리
2999,선유실리
3000,금수리
3001,탑현리
3002,흘리
3003,거진읍
3004,거진리
3005,화포리
3006,송강리
3007,초계리
3008,송죽리
3009,반암리
3010,송포리
3011,봉평리
3012,냉천리
3013,오정리
3014,자산리
3015,현내면
3016,대진리
3017,철통리
3018,초도리
3019,죽정리
3020,산학리
3021,마달리
3022,마차진리
3023,명파리
3024,배봉리
3025,검장리
3026,사천리
3027,명호리
3028,송도진리
3029,제진리
3030,대강리
3031,죽왕면
3032,오호리
3033,향목리
3034,가진리
3035,공현진리
3036,오봉리
3037,인정리
3038,구성리
3039,마좌리
3040,삼포리
3041,문암진리
3042,토성면
3043,천진리
3044,청간리
3045,아야진리
3046,교암리
3047,백촌리
3048,운봉리
3049,학야리
3050,인흥리
3051,성천리
3052,원암리
3053,용촌리
3054,봉포리
3055,성대리
3056,금화정리
3057,외면리
3058,사비리
3059,고미성리
3060,신탄리
3061,상원리
3062,양양읍
3063,남문리
3064,구교리
3065,성내리
3066,군행리
3067,연창리
3068,월리
3069,포월리
3070,기리
3071,정손리
3072,감곡리
3073,서문리
3074,임천리
3075,거마리
3076,화일리
3077,수리
3078,논화리
3079,내현리
3080,범부리
3081,상평리
3082,서선리
3083,가라피리
3084,오색리
3085,영덕리
3086,서림리
3087,미천리
3088,북암리
3089,송어리
